seqname,tax_id,species_name
S000018874,97477,Anaerobaculum mobile
S000018936,38293,Photobacterium damselae
S000018962,69279,Aquamicrobium defluvii
S000019039,28448,Komagataeibacter xylinus
S000019065,1131292,Enterococcus ureilyticus
S000019069,2055,Gordonia terrae
S000019071,89967,Hymenobacter roseosalivarius
S000019095,52023,Meiothermus chliarophilus
S000019098,277,Meiothermus ruber
S000019101,89969,Hymenobacter chitinivorans
S000019126,85044,Williamsia muralis
S000019144,167644,Ilyobacter tartaricus
S000019176,132932,Acetobacterium tundrae
S000019191,96565,Lactobacillus hamsteri
S000019290,29488,Photorhabdus luminescens
S000019291,574560,Photorhabdus temperata
S000019318,83771,Succinivibrio dextrinosolvens
S000019319,83767,Propionivibrio dicarboxylicus
S000019366,28258,Cobetia marina
S000019473,48936,Novosphingobium subterraneum
S000019591,33918,Microbacterium liquefaciens
S000019609,76595,Cellulophaga fucicola
S000019623,53427,Gordonia hirsuta
S000019651,1086,Rhodothalassium salexigens
S000019653,88190,Thermus antranikianii
S000019711,83401,Roseospirillum parvum
S000019816,120107,Sphingobium cloacae
S000019893,159478,Alkanibacter difficilis
S000019997,119644,Hymenobacter aerophilus
S000020000,133552,Methylocapsa acidiphila
S000020061,48937,Novosphingobium stygium
S000020165,2033,Microbacterium testaceum
S000020185,108819,Coprothermobacter platensis
S000020196,82171,Desulfovibrio zosterae
S000020199,40516,Gordonia hydrophobica
S000020201,82981,Leminorella grimontii
S000020202,83615,Luteimonas mephitis
S000020206,83619,Pseudoxanthomonas broegbernensis
S000020210,68291,Rhodovulum iodosum
S000020246,83765,Formivibrio citricus
S000020300,92933,Azospirillum doebereinerae
S000020429,158847,Megamonas hypermegale
S000020432,180163,Cetobacterium ceti
S000020486,181658,Aquaspirillum putridiconchylium
S000020497,34088,Pedobacter antarcticus
S000020498,1010,Sphingobacterium mizutaii
S000020603,86669,Acidovorax defluvii
S000020692,89584,Gluconacetobacter liquefaciens
S000020699,1053551,Komagataeibacter sucrofermentans
S000020702,82979,Budvicia aquatica
S000020727,1563,Desulfosporosinus orientis
S000020736,118060,Enterococcus rotai
S000020760,82367,Paracoccus pantotrophus
S000020765,1087,Rhodovibrio salinarum
S000020768,82995,Serratia grimesii
S000020770,88189,Thermus igniterrae
S000020842,89772,Aquamicrobium lusatiense
S000021044,151894,Pedobacter africanus
S000021075,171437,Tistrella mobilis
S000021079,930,Acidithiobacillus thiooxidans
S000021147,69370,Microbacterium trichothecenolyticum
S000021172,86796,Marmoricola aurantiacus
S000021184,550,Enterobacter cloacae
S000021200,74033,Antarctobacter heliothermus
S000021216,160699,Rhizobium larrymoorei
S000021242,252,Halomonas halmophila
S000021308,552,Erwinia amylovora
S000021309,35839,Holophaga foetida
S000021310,463,Legionella dumoffii
S000021340,52021,Halomonas desiderata
S000021364,86333,Mogibacterium vescum
S000021400,103810,Riemerella columbina
S000021401,33074,Zymobacter palmae
S000021410,33888,Rathayibacter tritici
S000021486,28173,Vibrio nigripulchritudo
S000021578,29320,Arthrobacter nicotinovorans
S000021583,69222,Erwinia mallotivora
S000021618,2736,Verrucomicrobium spinosum
S000021625,34013,Rhizobium aggregatum
S000021641,29423,Legionella oakridgensis
S000021675,83231,Prevotella brevis
S000021710,74349,Sulfitobacter guttiformis
S000021715,28210,Chelatococcus asaccharovorans
S000021749,421,Methylomonas methanica
S000021768,43669,Brachybacterium faecium
S000021803,66866,Streptomyces albofaciens
S000021808,2036,Curtobacterium citreum
S000021813,53371,Pilimelia anulata
S000021904,556,Dickeya chrysanthemi
S000021908,486,Neisseria lactamica
S000022009,144055,Cellulomonas humilata
S000022013,492,Neisseria animalis
S000022017,75659,Duganella zoogloeoides
S000022059,78527,Rhizobium undicola
S000022081,98672,Arthrobacter luteolus
S000022092,1950,Streptomyces peucetius
S000022162,55213,Brenneria rubrifaciens
S000022170,1904,Streptomyces cyaneus
S000022213,35751,Sporichthya polymorpha
S000022282,459,Legionella drozanskii
S000022290,99597,Sphingomonas pituitosa
S000022304,44061,Streptomyces thermodiastaticus
S000022309,43664,Arthrobacter histidinolovorans
S000022313,55148,Deinococcus proteolyticus
S000022337,83828,Brevibacterium avium
S000022362,37930,Arthrobacter protophormiae
S000022378,114698,Streptomyces javensis
S000022403,1019,Capnocytophaga sputigena
S000022438,62322,Shewanella baltica
S000022462,51288,Kluyvera ascorbata
S000022480,124225,Brackiella oedipodis
S000022484,77097,Halomonas aquamarina
S000022501,61654,Methylopila capsulata
S000022588,162028,Haliangium tepidum
S000022611,33917,Microbacterium barkeri
S000022640,119484,Syntrophobacter fumaroxidans
S000022658,100886,Catenibacterium mitsuokai
S000022751,82991,Buttiauxella izardii
S000022752,82993,Buttiauxella warmboldiae
S000022753,76594,Cellulophaga baltica
S000022757,82985,Pragia fontium
S000022758,109325,Pelospora glutarica
S000022759,140314,Trichococcus palustris
S000022775,115544,Parasporobacterium paucivorans
S000022800,2054,Gordonia bronchialis
S000022839,81409,Eubacterium aggregans
S000022851,167643,Ilyobacter insuetus
S000022904,53356,Terracoccus luteus
S000083692,103618,Actinomyces coleocanis
S000083693,169050,Gelidibacter mesophilus
S000083764,154108,Psychrobacter submarinus
S000083867,201571,Desulfovibrio vietnamensis
S000083932,153731,Microbacterium aerolatum
S000083933,154109,Psychrobacter marincola
S000084122,144786,Thermobifida cellulosilytica
S000084627,53418,Treponema lecithinolyticum
S000085577,67299,Streptomyces flavovirens
S000085848,194326,Lactobacillus versmoldensis
S000086360,158787,Bifidobacterium scardovii
S000087136,165758,Streptococcus gallinaceus
S000087730,166486,Roseburia intestinalis
S000087945,170651,Vibrio neptunius
S000088215,360807,Roseburia inulinivorans
S000088251,90730,Desulfosarcina cetonica
S000088252,162169,Oerskovia jenensis
S000088253,162170,Oerskovia paurometabola
S000088561,134601,Mycobacterium goodii
S000088565,426,Methylosinus trichosporium
S000088643,301301,Roseburia hominis
S000088673,90733,Desulfobacterium indolicum
S000089165,170652,Vibrio brasiliensis
S000089166,170661,Vibrio xuii
S000089377,166485,Caminicella sporogenes
S000089480,158898,Gordonia westfalica
S000089783,428,Methylosinus sporium
S000090138,688,Aliivibrio logei
S000090477,170679,Vibrio chagasii
S000090721,139808,Shimazuella kribbensis
S000091004,52764,Bartonella alsatica
S000091096,134,Methylocystis parvus
S000091509,104097,Acetobacter estunensis
S000091510,178900,Acetobacter cerevisiae
S000091563,1781,Mycobacterium marinum
S000092464,65959,Acetobacter pomorum
S000093579,209274,Entomoplasma lucivorax
S000094365,188144,Enterovibrio norvegicus
S000095329,212663,Vibrio tasmaniensis
S000096471,178901,Acetobacter malorum
S000099314,190895,Vibrio rotiferianus
S000100234,176290,Halomonas halocynthiae
S000100510,1333,Streptococcus criceti
S000100511,1341,Streptococcus ratti
S000102964,213806,Deferribacter abyssi
S000103720,144022,Maricaulis virginensis
S000103956,173675,Sphingopyxis witflariensis
S000104183,152142,Mycobacterium holsaticum
S000104829,179819,Nocardiopsis metallicus
S000105822,86180,Malikia spinosa
S000106168,38402,Erysipelothrix tonsillarum
S000109011,184748,Paracoccus seriniphilus
S000110436,1270,Micrococcus luteus
S000110722,201975,Planifilum fimeticola
S000111729,2078,Sporolactobacillus inulinus
S000111731,182403,Rubritepida flocculans
S000111802,158891,Rhizobium indigoferae
S000111853,201973,Planifilum fulgidum
S000112115,184870,Varibaculum cambriense
S000112393,69395,Caulobacter henricii
S000112395,69666,Caulobacter mirabilis
S000112396,41276,Brevundimonas vesicularis
S000112472,146817,Dendrosporobacter quercicolus
S000112501,86,Hyphomonas jannaschiana
S000112584,82203,Centipeda periodontii
S000112617,1298959,Phenylobacterium conjunctum
S000112621,1325724,Brevundimonas vancanneytii
S000112622,74311,Brevundimonas bacteroides
S000112623,74312,Brevundimonas variabilis
S000112624,74313,Brevundimonas subvibrioides
S000112626,74325,Brevundimonas poindexterae
S000112627,74326,Brevundimonas staleyi
S000112631,1772,Mycobacterium smegmatis
S000112632,74318,Maricaulis maris
S000112633,144026,Maricaulis salignorans
S000112717,82375,Anaerosinus glycerini
S000112718,2374,Acetonema longum
S000112772,74314,Brevundimonas alba
S000112774,74329,Brevundimonas mediterranea
S000112775,1433403,Glycocaulis abyssi
S000112779,74319,Hyphomonas polymorpha
S000112934,82376,Anaeroarcus burkinensis
S000112987,68569,Sphingomonas leidyi
S000112990,144025,Maricaulis washingtonensis
S000113111,69396,Caulobacter fusiformis
S000113115,74316,Brevundimonas aurantiaca
S000113250,74315,Brevundimonas intermedia
S000113874,220697,Thalassospira xiamenensis
S000113887,208224,Enterobacter kobei
S000114246,208223,Kosakonia cowanii
S000114852,144023,Maricaulis parjimensis
S000114995,179636,Alicycliphilus denitrificans
S000116423,615,Serratia marcescens
S000116587,176102,Pseudoalteromonas agarivorans
S000117071,1484,Hydrogenibacillus schlegelii
S000117304,225324,Enhydrobacter aerosaccus
S000117794,225051,Nocardia alba
S000118083,224999,Tepidanaerobacter syntrophicus
S000120182,158484,Cedecea davisae
S000121350,180441,Flavobacterium limicola
S000121408,199592,Microbacterium paraoxydans
S000121712,190308,Shewanella schlegeliana
S000122191,159723,Thermaerobacter nagasakiensis
S000122852,190310,Shewanella sairae
S000123243,192073,Shewanella denitrificans
S000124469,212021,Shewanella kaireitica
S000125079,229921,Levilinea saccharolytica
S000125931,212020,Shewanella surugensis
S000126126,43767,Rhodococcus hoagii
S000126149,228006,Nocardia tenerifensis
S000126566,108150,Thermoanaerobacter italicus
S000126568,188908,Oleispira antarctica
S000126574,324617,Aeromonas tecta
S000126594,184065,Salinicola halophilus
S000126615,53332,Desulfobulbus elongatus
S000126665,141949,Thermomonas haemolytica
S000126672,68035,Sporotomaculum hydroxybenzoicum
S000126685,167481,Lactobacillus mindensis
S000126793,1779,Mycobacterium komossense
S000126816,134605,Fusobacterium equinum
S000126953,104955,Lactobacillus frumenti
S000127018,108437,Comamonas nitrativorans
S000127048,170994,Brevibacterium paucivorans
S000127283,157076,Trichococcus collinsii
S000127327,126385,Providencia alcalifaciens
S000127411,1792,Mycobacterium chitae
S000127512,275,Thermus brockianus
S000127597,40223,Methylophaga thalassica
S000127600,90244,Oligella ureolytica
S000127653,112904,Enterococcus villorum
S000127669,228,Pseudoalteromonas haloplanktis
S000127675,108028,Arcanobacterium pluranimalium
S000127710,81943,Methylocella palustris
S000127903,108980,Acinetobacter ursingii
S000127945,2052,Mobiluncus mulieris
S000127978,51663,Pediococcus damnosus
S000128054,1791,Mycobacterium aurum
S000128224,45495,Methylophaga marina
S000128225,45496,Methylophaga sulfidovorans
S000128257,53321,Desulfocapsa thiozymogenes
S000128273,139438,Geovibrio thiophilus
S000128282,29522,Brachyspira aalborgi
S000128284,52133,Acinetobacter venetianus
S000128390,150120,Shewanella livingstonensis
S000128401,339,Xanthomonas translucens
S000128478,853,Faecalibacterium prausnitzii
S000128483,108981,Acinetobacter schindleri
S000128537,65553,Sulfurospirillum deleyianum
S000128539,53453,Lamprocystis roseopersicina
S000128561,140058,Roseospira navarrensis
S000128633,1794,Mycobacterium gadium
S000128655,58137,Desulfotomaculum thermosapovorans
S000128724,120681,Thioalkalicoccus limnaeus
S000128764,121428,Sphingobium xenophagum
S000128813,141389,Chromohalobacter canadensis
S000128849,69220,Lelliottia nimipressuralis
S000128851,69224,Erwinia psidii
S000128852,29471,Pectobacterium atrosepticum
S000128880,34011,Azospirillum irakense
S000129060,117207,Sphingopyxis alaskensis
S000129172,133194,Alkalilimnicola halodurans
S000129242,1799,Mycobacterium aichiense
S000129378,147825,Psychrobacter proteolyticus
S000129392,180588,Psychrobacter faecalis
S000129394,67576,Rheinheimera baltica
S000129405,105219,Ralstonia mannitolilytica
S000129410,86171,Micrococcus antarcticus
S000129416,582,Morganella morganii
S000129448,141390,Chromohalobacter israelensis
S000129449,42565,Halomonas salina
S000129488,69223,Dickeya paradisiaca
S000129521,193,Azospirillum lipoferum
S000129606,50718,Vibrio mytili
S000129729,1769,Mycobacterium leprae
S000129975,112009,Ignatzschineria larvae
S000129976,216778,Stenotrophomonas rhizophila
S000129978,114685,Streptomyces phaeoluteichromatogenes
S000129988,52004,Natroniella acetigena
S000129991,150832,Nesterenkonia lacusekhoensis
S000130034,309797,Chrysiogenes arsenatis
S000130044,148447,Burkholderia phymatum
S000130056,116090,Caloranaerobacter azorensis
S000130072,1565,Desulfotomaculum nigrificans
S000130226,100469,Actinomyces canis
S000130242,82135,Atopobium vaginae
S000130343,132933,Actinomyces funkei
S000130669,157910,Burkholderia tuberum
S000130679,185008,Butyrivibrio hungatei
S000130687,55211,Erwinia persicina
S000130725,65555,Desulfocapsa sulfexigens
S000130733,52765,Caldicellulosiruptor kristjanssonii
S000130816,137591,Weissella cibaria
S000130842,173365,Methylobacter tundripaludum
S000130881,64988,Alcanivorax jadensis
S000130885,29539,Thermoleophilum album
S000130952,29314,Mycobacterium hiberniae
S000131048,136274,Arthrobacter roseus
S000131075,1807,Mycobacterium obuense
S000131207,45461,Rhodococcus percolatus
S000131229,40841,Succiniclasticum ruminis
S000131263,69218,Enterobacter cancerogenus
S000131276,152526,Caminibacter hydrogeniphilus
S000131277,2746,Halomonas elongata
S000131286,78229,Acidovorax anthurii
S000131654,169438,Saccharospirillum impatiens
S000133398,197222,Paraglaciecola mesophila
S000133399,208962,Escherichia/Shigella albertii
S000133471,215590,Ochrobactrum gallinifaecis
S000133518,198832,Vibrio pomeroyi
S000133632,2750,Carnobacterium mobile
S000133753,187868,Acidovorax valerianellae
S000133824,155680,Streptococcus entericus
S000133896,197162,Deferribacter desulfuricans
S000133991,188906,Jannaschia helgolandensis
S000133995,1775,Mycobacterium cookii
S000134024,1652,Alloiococcus otitis
S000134119,112234,Chryseobacterium joostei
S000134123,187137,Oceanithermus profundus
S000134143,191770,Marinilactibacillus psychrotolerans
S000134158,190146,Actinotignum urinale
S000134254,663,Vibrio alginolyticus
S000134316,166939,Allofustis seminis
S000134317,225991,Comamonas aquatica
S000134386,59733,Chryseobacterium scophthalmum
S000134746,200905,Cellvibrio ostraviensis
S000134752,235987,Streptomyces jietaisiensis
S000136516,198481,Psychrobacter luti
S000136517,193384,Rhodoglobus vestalii
S000136741,206042,Pseudoalteromonas mariniglutinosa
S000137020,198480,Psychrobacter fozii
S000137022,157592,Sterolibacterium denitrificans
S000137299,90731,Desulfomicrobium macestii
S000137583,90728,Desulfatiglans anilini
S000137584,90732,Desulfobacula phenolica
S000137585,155865,Eubacterium pyruvativorans
S000138065,192387,Alicyclobacillus sendaiensis
S000138145,899,Desulfomicrobium baculatum
S000138146,52561,Desulfomicrobium norvegicum
S000138302,57732,Enterococcus asini
S000138899,237611,Sphingomonas abaci
S000139289,564,Escherichia/Shigella fergusonii
S000140466,240521,Rhizobium daejeonense
S000140702,1261,Peptostreptococcus anaerobius
S000140772,213588,Thermomonas hydrothermalis
S000140814,239984,Nocardiopsis ganjiahuensis
S000141070,33033,Parvimonas micra
S000141396,198093,Roseomonas ludipueritiae
S000141543,180542,Salinisphaera shabanensis
S000142446,703,Plesiomonas shigelloides
S000143178,68189,Streptomyces coelescens
S000143381,66372,Streptomyces humiferus
S000143706,67378,Streptomyces violaceolatus
S000143918,244566,Pseudomonas lurida
S000145110,185949,Sphingomonas aurantiaca
S000145154,200451,Pseudomonas poae
S000145155,651740,Pseudomonas cedrina
S000145156,200450,Pseudomonas trivialis
S000145295,56877,Helicobacter bizzozeronii
S000145435,208480,Actinomyces nasicola
S000145487,215743,Roseovarius mucosus
S000145522,86840,Pseudomonas cannabina
S000145523,56760,Desulfosporosinus auripigmenti
S000145631,206041,Flavobacterium gelidilacus
S000145822,171383,Vibrio hepatarius
S000146281,180282,Delftia tsuruhatensis
S000146512,200452,Pseudomonas congelans
S000146564,190892,Idiomarina baltica
S000146627,199596,Methylocella silvestris
S000146755,199591,Brevibacterium luteolum
S000146771,188932,Pedobacter cryoconitis
S000146818,200454,Pseudomonas tremae
S000147123,204936,Sporomusa aerivorans
S000147173,208602,Nocardia puris
S000147422,134533,Acinetobacter parvus
S000147464,173559,Gordonia sihwensis
S000147771,42808,Alicyclobacillus disulfidooxidans
S000148136,212667,Vibrio fortis
S000148276,53633,Sulfobacillus acidophilus
S000148467,28034,Sulfobacillus thermosulfidooxidans
S000148943,204470,Alicyclobacillus pomorum
S000245172,44012,Ferrimonas balearica
S000245507,249188,Haemophilus pittmaniae
S000245823,137265,Asanoa ishikariensis
S000246585,52242,Lactobacillus gallinarum
S000246721,211669,Psychromonas hadalis
S000247785,249403,Deinococcus frigens
S000247787,249406,Deinococcus saxicola
S000247788,249408,Deinococcus marmoris
S000247834,254408,Solimonas variicoloris
